"PORTAL";"URL_ANUNCIO";"COD_POSTAL";"MUNICIPIO";"DISTRITO";"BARRIO";"PRECIO";"M2";"FECHA_PROCESADO"
idealista;http://www.idealista.com/37915388;"28231";Las Rozas de Madrid;Rozas Centro;Zona Estación;"1950";"170";"2017-11-01"
idealista;http://www.idealista.com/37918381;"28801";Alcalá de Henares;Casco Histórico;;"2910";"346";"2017-11-01"
idealista;http://www.idealista.com/37918726;"28022";Madrid;San Blas;Canillejas;"1200";"90";"2017-11-01"
idealista;http://www.idealista.com/37919272;"28009";Madrid;Salamanca;Goya;"1700";"50";"2017-11-01"
idealista;http://www.idealista.com/37919499;"28019";Madrid;Carabanchel;Comillas;"300";"32";"2017-11-01"
idealista;http://www.idealista.com/37920348;"28510";Campo Real;;;"400";"75";"2017-11-01"
idealista;http://www.idealista.com/37920615;"28936";Móstoles;Este;;"500";"40";"2017-11-01"
idealista;http://www.idealista.com/37921241;"28039";Madrid;Tetuán;Bellas Vistas;"1000";"75";"2017-11-01"
idealista;http://www.idealista.com/37923510;"28901";Getafe;San Isidro;;"600";"42";"2017-11-01"
idealista;http://www.idealista.com/37924202;"28231";Las Rozas de Madrid;Rozas Centro;Zona Estación;"3950";"205";"2017-11-01"
idealista;http://www.idealista.com/37924638;"28300";Aranjuez;Centro;;"1500";"140";"2017-11-01"
idealista;http://www.idealista.com/37925528;"28005";Madrid;Centro;Palacio;"2000";"130";"2017-11-01"
idealista;http://www.idealista.com/37926155;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"600";"80";"2017-11-01"
idealista;http://www.idealista.com/37926439;"28232";Las Rozas de Madrid;Europolis;Europolis;"1800";"235";"2017-11-01"
idealista;http://www.idealista.com/37926448;"28821";Coslada;El Puerto;;"1125";"175";"2017-11-01"
idealista;http://www.idealista.com/37926946;"28803";Alcalá de Henares;Reyes Católicos;;"290";"32";"2017-11-01"
idealista;http://www.idealista.com/37927674;"28919";Leganés;Leganés norte;Leganés norte;"847";"57";"2017-11-01"
idealista;http://www.idealista.com/37928437;"28050";Madrid;Fuencarral;Las Tablas;"1400";"120";"2017-11-01"
idealista;http://www.idealista.com/37928528;"28200";San Lorenzo de el Escorial;Centro - Casco Histórico;;"950";"115";"2017-11-01"
idealista;http://www.idealista.com/37928657;"28009";Madrid;Salamanca;Goya;"2000";"60";"2017-11-01"
idealista;http://www.idealista.com/37929096;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"500";"80";"2017-11-01"
idealista;http://www.idealista.com/37929584;"28024";Madrid;Latina;Campamento;"390";"55";"2017-11-01"
idealista;http://www.idealista.com/37930549;"28029";Madrid;Fuencarral;Pilar;"2000";"160";"2017-11-01"
idealista;http://www.idealista.com/37930556;"28029";Madrid;Fuencarral;Pilar;"2000";"160";"2017-11-01"
idealista;http://www.idealista.com/37932025;"28915";Leganés;Zarzaquemada;Zarzaquemada;"1200";"65";"2017-11-01"
idealista;http://www.idealista.com/37932146;"28015";Madrid;Centro;Malasaña-Universidad;"500";"20";"2017-11-01"
idealista;http://www.idealista.com/37932433;"28982";Parla;Reyes;;"300";"63";"2017-11-01"
idealista;http://www.idealista.com/37933314;"28001";Madrid;Salamanca;Recoletos;"9900";"250";"2017-11-01"
idealista;http://www.idealista.com/37935852;"28004";Madrid;Centro;Chueca-Justicia;"1900";"70";"2017-11-01"
idealista;http://www.idealista.com/37936702;"28931";Móstoles;Centro;;"450";"50";"2017-11-01"
idealista;http://www.idealista.com/37938849;"28042";Madrid;Barajas;Timón;"850";"95";"2017-11-01"
idealista;http://www.idealista.com/37940993;"28320";Pinto;San José - Buenos Aires;;"1500";"165";"2017-11-01"
idealista;http://www.idealista.com/37941223;"28036";Madrid;Chamartín;Bernabéu-Hispanoamérica;"1500";"110";"2017-11-01"
idealista;http://www.idealista.com/37941245;"28031";Madrid;Villa de Vallecas;Ensanche de Vallecas - La Gavia;"350";"64";"2017-11-01"
idealista;http://www.idealista.com/37941251;"28039";Madrid;Tetuán;Bellas Vistas;"725";"90";"2017-11-01"
idealista;http://www.idealista.com/37942374;"28027";Madrid;Ciudad Lineal;Quintana;"3500";"642";"2017-11-01"
idealista;http://www.idealista.com/37942481;"28232";Las Rozas de Madrid;El Cantizal;El Cantizal;"1150";"85";"2017-11-01"
idealista;http://www.idealista.com/37943004;"28020";Madrid;Tetuán;Cuzco-Castillejos;"2995";"230";"2017-11-01"
idealista;http://www.idealista.com/37943057;"28006";Madrid;Salamanca;Castellana;"14000";"826";"2017-11-01"
idealista;http://www.idealista.com/37943687;"28100";Alcobendas;Norte;;"1000";"50";"2017-11-01"
idealista;http://www.idealista.com/37943813;"28004";Madrid;Centro;Chueca-Justicia;"1500";"20";"2017-11-01"
idealista;http://www.idealista.com/37943957;"28937";Móstoles;Este;;"500";"65";"2017-11-01"
idealista;http://www.idealista.com/37944040;"28660";Boadilla del Monte;Casco Antiguo;;"2500";"300";"2017-11-01"
idealista;http://www.idealista.com/37944180;"28028";Madrid;Salamanca;Fuente del Berro;"290";"50";"2017-11-01"
idealista;http://www.idealista.com/37944945;"28801";Alcalá de Henares;Casco Histórico;;"1000";"120";"2017-11-01"
idealista;http://www.idealista.com/37945011;"28801";Alcalá de Henares;Casco Histórico;;"2450";"350";"2017-11-01"
idealista;http://www.idealista.com/37945232;"28045";Madrid;Arganzuela;Delicias;"650";"41";"2017-11-01"
idealista;http://www.idealista.com/37945793;"28005";Madrid;Arganzuela;Imperial;"2500";"160";"2017-11-01"
idealista;http://www.idealista.com/37946039;"28013";Madrid;Centro;Palacio;"3000";"220";"2017-11-01"
idealista;http://www.idealista.com/37946312;"28703";San Sebastián de los Reyes;Centro Urbano;;"750";"96";"2017-11-01"
idealista;http://www.idealista.com/37946362;"28012";Madrid;Centro;Lavapiés-Embajadores;"4500";"236";"2017-11-01"
idealista;http://www.idealista.com/37946814;"28028";Madrid;Salamanca;Fuente del Berro;"1500";"150";"2017-11-01"
idealista;http://www.idealista.com/37948267;"28039";Madrid;Tetuán;Bellas Vistas;"1500";"100";"2017-11-01"
idealista;http://www.idealista.com/37950532;"28220";Majadahonda;Casco Antiguo;;"550";"50";"2017-11-01"
idealista;http://www.idealista.com/37951546;"28015";Madrid;Chamberí;Arapiles;"470";"15";"2017-11-01"
idealista;http://www.idealista.com/37952197;"28013";Madrid;Centro;Palacio;"2500";"229";"2017-11-01"
idealista;http://www.idealista.com/37952307;"28008";Madrid;Moncloa;Argüelles;"1200";"48";"2017-11-01"
idealista;http://www.idealista.com/37952586;"28025";Madrid;Carabanchel;Puerta Bonita;"625";"205";"2017-11-01"
idealista;http://www.idealista.com/37953561;"28008";Madrid;Moncloa;Argüelles;"1100";"69";"2017-11-01"
idealista;http://www.idealista.com/37954166;"28014";Madrid;Centro;Huertas-Cortes;"3500";"140";"2017-11-01"
idealista;http://www.idealista.com/37954347;"28702";San Sebastián de los Reyes;Praderón;;"1700";"375";"2017-11-01"
idealista;http://www.idealista.com/37954919;"28013";Madrid;Centro;Huertas-Cortes;"11000";"310";"2017-11-01"
idealista;http://www.idealista.com/37954935;"28013";Madrid;Centro;Sol;"5000";"240";"2017-11-01"
idealista;http://www.idealista.com/37954939;"28005";Madrid;Centro;Palacio;"2700";"113";"2017-11-01"
idealista;http://www.idealista.com/37955903;"28014";Madrid;Retiro;Jerónimos;"7000";"400";"2017-11-01"
idealista;http://www.idealista.com/37958219;"28607";El Álamo;;;"2500";"256";"2017-11-01"
idealista;http://www.idealista.com/37958323;"28011";Madrid;Latina;Puerta del Ángel;"1950";"80";"2017-11-01"
idealista;http://www.idealista.com/37959435;"28912";Leganés;Centro;Descubridores-Escritores;"300";"30";"2017-11-01"
idealista;http://www.idealista.com/37960877;"28030";Madrid;Moratalaz;Horcajo;"500";"44";"2017-11-01"
idealista;http://www.idealista.com/37961516;"28053";Madrid;Puente de Vallecas;San Diego;"1100";"400";"2017-11-01"
idealista;http://www.idealista.com/37961665;"28007";Madrid;Retiro;Adelfas;"1695";"179";"2017-11-01"
idealista;http://www.idealista.com/37962237;"28011";Madrid;Latina;Puerta del Ángel;"1430";"207";"2017-11-01"
idealista;http://www.idealista.com/37962819;"28670";Villaviciosa de Odón;Centro;;"500";"30";"2017-11-01"
idealista;http://www.idealista.com/37962962;"28008";Madrid;Moncloa;Argüelles;"4000";"750";"2017-11-01"
idealista;http://www.idealista.com/37963431;"28005";Madrid;Centro;Palacio;"1500";"90";"2017-11-01"
idealista;http://www.idealista.com/37964596;"28004";Madrid;Centro;Malasaña-Universidad;"25600";"220";"2017-11-01"
idealista;http://www.idealista.com/37965479;"28028";Madrid;Salamanca;Guindalera;"2890";"309";"2017-11-01"
idealista;http://www.idealista.com/37966424;"28341";Valdemoro;Altos del Olivar - El Caracol;;"450";"233";"2017-11-01"
idealista;http://www.idealista.com/37966700;"28004";Madrid;Centro;Chueca-Justicia;"4200";"120";"2017-11-01"
idealista;http://www.idealista.com/37967677;"28012";Madrid;Centro;Lavapiés-Embajadores;"950";"85";"2017-11-01"
idealista;http://www.idealista.com/37970876;"28013";Madrid;Centro;Palacio;"4000";"200";"2017-11-01"
idealista;http://www.idealista.com/37972295;"28224";Pozuelo de Alarcón;Zona Avenida Europa;Zona Avenida Europa;"350";"10";"2017-11-01"
idealista;http://www.idealista.com/37972995;"28002";Madrid;Chamartín;Prosperidad;"800";"77";"2017-11-01"
idealista;http://www.idealista.com/37973021;"28220";Majadahonda;Zona norte;;"500";"80";"2017-11-01"
idealista;http://www.idealista.com/37973712;"28915";Leganés;Zarzaquemada;Zarzaquemada;"1040";"169";"2017-11-01"
idealista;http://www.idealista.com/37974097;"28015";Madrid;Chamberí;Arapiles;"1200";"35";"2017-11-01"
idealista;http://www.idealista.com/37974480;"28500";Arganda;Centro;;"950";"107";"2017-11-01"
idealista;http://www.idealista.com/37974499;"28030";Madrid;Moratalaz;Marroquina;"714";"45";"2017-11-01"
idealista;http://www.idealista.com/37975060;"28100";Alcobendas;Norte;;"1200";"120";"2017-11-01"
idealista;http://www.idealista.com/37977702;"28035";Madrid;Fuencarral;Peñagrande;"1500";"96";"2017-11-01"
idealista;http://www.idealista.com/37978060;"28100";Alcobendas;Ensanche;;"700";"70";"2017-11-01"
idealista;http://www.idealista.com/37978202;"28701";San Sebastián de los Reyes;Sta. Bárbara-La Zaporra;;"650";"75";"2017-11-01"
idealista;http://www.idealista.com/37980039;"28028";Madrid;Salamanca;Guindalera;"2795";"308";"2017-11-01"
idealista;http://www.idealista.com/37980109;"28912";Leganés;Centro;Casco Antiguo;"350";"50";"2017-11-01"
idealista;http://www.idealista.com/37980574;"28924";Alcorcón;Parque Lisboa - La Paz;Parque Lisboa - La Paz;"1500";"145";"2017-11-01"
idealista;http://www.idealista.com/37980885;"28012";Madrid;Centro;Lavapiés-Embajadores;"3800";"236";"2017-11-01"
idealista;http://www.idealista.com/37982400;"28017";Madrid;Ciudad Lineal;Ventas;"230";"18";"2017-11-01"
idealista;http://www.idealista.com/37983865;"28200";San Lorenzo de el Escorial;Centro - Casco Histórico;;"600";"48";"2017-11-01"
idealista;http://www.idealista.com/37984203;"28341";Valdemoro;Restón i - Restón Ii;;"650";"40";"2017-11-01"
idealista;http://www.idealista.com/37984434;"28220";Majadahonda;Zona norte;;"1800";"200";"2017-11-01"
idealista;http://www.idealista.com/37984529;"28022";Madrid;San Blas;Rosas;"600";"75";"2017-11-01"
idealista;http://www.idealista.com/37984876;"28942";Fuenlabrada;Fuenlabrada II - El Molino;;"300";"33";"2017-11-01"
idealista;http://www.idealista.com/37985423;"28045";Madrid;Arganzuela;Palos de Moguer;"4500";"242";"2017-11-01"
idealista;http://www.idealista.com/37985729;"28343";Valdemoro;Centro;;"700";"200";"2017-11-01"
idealista;http://www.idealista.com/37985748;"28342";Valdemoro;Centro;;"650";"60";"2017-11-01"
idealista;http://www.idealista.com/37985961;"28231";Las Rozas de Madrid;El Burgo;El Burgo;"500";"50";"2017-11-01"
idealista;http://www.idealista.com/37986180;"28229";Villanueva del Pardillo;Los Llanos - Valle Pardo;;"850";"90";"2017-11-01"
idealista;http://www.idealista.com/37990139;"28500";Arganda;Centro;;"600";"50";"2017-11-01"
idealista;http://www.idealista.com/37990161;"28521";Rivas-Vaciamadrid;Rivas Centro;;"600";"97";"2017-11-01"
idealista;http://www.idealista.com/37990577;"28250";Torrelodones;Casco Antiguo;;"1936";"95";"2017-11-01"
idealista;http://www.idealista.com/37990611;"28033";Madrid;Hortaleza;Apóstol Santiago;"1400";"139";"2017-11-01"
idealista;http://www.idealista.com/37990645;"28223";Pozuelo de Alarcón;Zona Pueblo;Zona Pueblo;"1300";"180";"2017-11-01"
idealista;http://www.idealista.com/37991254;"28004";Madrid;Centro;Chueca-Justicia;"1700";"25";"2017-11-01"
idealista;http://www.idealista.com/37991526;"28027";Madrid;Ciudad Lineal;Concepción;"750";"190";"2017-11-01"
idealista;http://www.idealista.com/37991727;"28010";Madrid;Chamberí;Almagro;"2500";"100";"2017-11-01"
idealista;http://www.idealista.com/37992416;"28028";Madrid;Salamanca;Guindalera;"750";"120";"2017-11-01"
idealista;http://www.idealista.com/37992460;"28014";Madrid;Centro;Huertas-Cortes;"6000";"500";"2017-11-01"
idealista;http://www.idealista.com/37992579;"28040";Madrid;Moncloa;Ciudad Universitaria;"850";"120";"2017-11-01"
idealista;http://www.idealista.com/37992737;"28006";Madrid;Salamanca;Castellana;"4950";"306";"2017-11-01"
idealista;http://www.idealista.com/37992784;"28813";Torres de la Alameda;;;"650";"93";"2017-11-01"
idealista;http://www.idealista.com/37992833;"28801";Alcalá de Henares;Casco Histórico;;"3000";"185";"2017-11-01"
idealista;http://www.idealista.com/37993358;"28006";Madrid;Salamanca;Lista;"1900";"225";"2017-11-01"
idealista;http://www.idealista.com/37993473;"28029";Madrid;Fuencarral;Pilar;"480";"28";"2017-11-01"
idealista;http://www.idealista.com/37993563;"28001";Madrid;Salamanca;Castellana;"15000";"269";"2017-11-01"
idealista;http://www.idealista.com/37995247;"28343";Valdemoro;Zona Estación;;"650";"55";"2017-11-01"
idealista;http://www.idealista.com/37995478;"28001";Madrid;Salamanca;Goya;"5500";"180";"2017-11-01"
idealista;http://www.idealista.com/37995521;"28668";Boadilla del Monte;Urb. este - Montepríncipe;;"1000";"114";"2017-11-01"
idealista;http://www.idealista.com/37995810;"28030";Madrid;Moratalaz;Pavones;"350";"45";"2017-11-01"
idealista;http://www.idealista.com/37995962;"28010";Madrid;Chamberí;Almagro;"11090";"308";"2017-11-01"
idealista;http://www.idealista.com/37996007;"28013";Madrid;Centro;Palacio;"8500";"307";"2017-11-01"
idealista;http://www.idealista.com/37996163;"28008";Madrid;Moncloa;Argüelles;"8000";"695";"2017-11-01"
idealista;http://www.idealista.com/37996254;"28010";Madrid;Chamberí;Almagro;"14333";"360";"2017-11-01"
idealista;http://www.idealista.com/37996258;"28019";Madrid;Carabanchel;Opañel;"800";"85";"2017-11-01"
idealista;http://www.idealista.com/37996283;"28760";Tres Cantos;Segunda Fase;;"575";"85";"2017-11-01"
idealista;http://www.idealista.com/37996385;"28044";Madrid;Latina;Águilas;"484";"35";"2017-11-01"
idealista;http://www.idealista.com/37996633;"28004";Madrid;Centro;Malasaña-Universidad;"3600";"160";"2017-11-01"
idealista;http://www.idealista.com/37996695;"28100";Alcobendas;Ensanche;;"670";"50";"2017-11-01"
idealista;http://www.idealista.com/37997629;"28911";Leganés;Centro;Vírgenes;"700";"115";"2017-11-01"
idealista;http://www.idealista.com/37997683;"28932";Móstoles;Norte - Universidad;;"4400";"441";"2017-11-01"
idealista;http://www.idealista.com/37998500;"28670";Villaviciosa de Odón;Centro;;"800";"50";"2017-11-01"
idealista;http://www.idealista.com/37998620;"28903";Getafe;Universidad;;"2700";"570";"2017-11-01"
idealista;http://www.idealista.com/37998765;"28902";Getafe;Universidad;;"4800";"800";"2017-11-01"
idealista;http://www.idealista.com/37999170;"28250";Torrelodones;Colonia;;"600";"80";"2017-11-01"
idealista;http://www.idealista.com/37999607;"28006";Madrid;Salamanca;Castellana;"25000";"424";"2017-11-01"
idealista;http://www.idealista.com/37999628;"28029";Madrid;Tetuán;Ventilla-Almenara;"700";"70";"2017-11-01"
idealista;http://www.idealista.com/38002443;"28003";Madrid;Chamberí;Vallehermoso;"1700";"180";"2017-11-01"
idealista;http://www.idealista.com/38002595;"28015";Madrid;Chamberí;Gaztambide;"3800";"205";"2017-11-01"
idealista;http://www.idealista.com/38002849;"28014";Madrid;Centro;Huertas-Cortes;"1900";"90";"2017-11-01"
idealista;http://www.idealista.com/38002937;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"700";"60";"2017-11-01"
idealista;http://www.idealista.com/38003409;"28009";Madrid;Retiro;Ibiza;"1800";"90";"2017-11-01"
idealista;http://www.idealista.com/38003504;"28006";Madrid;Salamanca;Castellana;"1500";"56";"2017-11-01"
idealista;http://www.idealista.com/38004331;"28004";Madrid;Centro;Chueca-Justicia;"52000";"757";"2017-11-01"
idealista;http://www.idealista.com/38004604;"28030";Madrid;Moratalaz;Fontarrón;"500";"31";"2017-11-01"
idealista;http://www.idealista.com/38004698;"28005";Madrid;Centro;Palacio;"2100";"70";"2017-11-01"
idealista;http://www.idealista.com/38004723;"28500";Arganda;Centro;;"700";"60";"2017-11-01"
idealista;http://www.idealista.com/38004883;"28011";Madrid;Latina;Puerta del Ángel;"9000";"1275";"2017-11-01"
idealista;http://www.idealista.com/38005029;"28013";Madrid;Centro;Sol;"4500";"55";"2017-11-01"
idealista;http://www.idealista.com/38005078;"28015";Madrid;Chamberí;Arapiles;"2900";"100";"2017-11-01"
idealista;http://www.idealista.com/38005337;"28400";Collado Villalba;Villalba Estación;;"750";"300";"2017-11-01"
idealista;http://www.idealista.com/38005957;"28231";Las Rozas de Madrid;El Burgo;El Burgo;"550";"44";"2017-11-01"
idealista;http://www.idealista.com/38006150;"28915";Leganés;Zarzaquemada;Zarzaquemada;"500";"81";"2017-11-01"
idealista;http://www.idealista.com/38006871;"28016";Madrid;Chamartín;Bernabéu-Hispanoamérica;"3565";"410";"2017-11-01"
idealista;http://www.idealista.com/38006984;"28006";Madrid;Salamanca;Lista;"14000";"740";"2017-11-01"
idealista;http://www.idealista.com/38007149;"28891";Velilla de San Antonio;;;"1500";"200";"2017-11-01"
idealista;http://www.idealista.com/38009661;"28010";Madrid;Chamberí;Trafalgar;"780";"55";"2017-11-01"
idealista;http://www.idealista.com/38009872;"28016";Madrid;Chamartín;Bernabéu-Hispanoamérica;"1000";"60";"2017-11-01"
idealista;http://www.idealista.com/38009968;"28231";Las Rozas de Madrid;El Burgo;El Burgo;"500";"50";"2017-11-01"
idealista;http://www.idealista.com/38010303;"28330";San Martín de la Vega;;;"500";"45";"2017-11-01"
idealista;http://www.idealista.com/38010543;"28043";Madrid;Hortaleza;Pinar del Rey;"2300";"170";"2017-11-01"
idealista;http://www.idealista.com/38010545;"28830";San Fernando de Henares;Montserrat - Parque Empresarial;;"600";"50";"2017-11-01"
idealista;http://www.idealista.com/38011073;"28006";Madrid;Salamanca;Castellana;"6000";"130";"2017-11-01"
idealista;http://www.idealista.com/38017113;"28009";Madrid;Salamanca;Goya;"1450";"110";"2017-11-01"
idealista;http://www.idealista.com/38020275;"28923";Alcorcón;Centro;Zona Centro Joven;"650";"114";"2017-11-01"
idealista;http://www.idealista.com/38021248;"28941";Fuenlabrada;La Serna;;"400";"35";"2017-11-01"
idealista;http://www.idealista.com/38021463;"28014";Madrid;Centro;Huertas-Cortes;"2100";"130";"2017-11-01"
idealista;http://www.idealista.com/38022007;"28500";Arganda;Zona Industrial;;"2450";"605";"2017-11-01"
idealista;http://www.idealista.com/38022352;"28003";Madrid;Moncloa;Ciudad Universitaria;"6000";"190";"2017-11-01"
idealista;http://www.idealista.com/38022711;"28703";San Sebastián de los Reyes;Vega de la Moraleja;;"24000";"2700";"2017-11-01"
idealista;http://www.idealista.com/38022804;"28006";Madrid;Salamanca;Castellana;"15000";"305";"2017-11-01"
idealista;http://www.idealista.com/38022836;"28014";Madrid;Centro;Huertas-Cortes;"2400";"98";"2017-11-01"
idealista;http://www.idealista.com/38022941;"28003";Madrid;Chamberí;Nuevos Ministerios-Ríos Rosas;"1350";"77";"2017-11-01"
idealista;http://www.idealista.com/38023100;"28039";Madrid;Tetuán;Valdeacederas;"2250";"350";"2017-11-01"
idealista;http://www.idealista.com/38023548;"28915";Leganés;Zarzaquemada;Zarzaquemada;"560";"80";"2017-11-01"
idealista;http://www.idealista.com/38023596;"28002";Madrid;Chamartín;Prosperidad;"4000";"210";"2017-11-01"
idealista;http://www.idealista.com/38023641;"28982";Parla;Reyes;;"800";"120";"2017-11-01"
idealista;http://www.idealista.com/38023838;"28020";Madrid;Tetuán;Cuatro Caminos;"2700";"170";"2017-11-01"
idealista;http://www.idealista.com/38024160;"28004";Madrid;Centro;Chueca-Justicia;"3900";"90";"2017-11-01"
idealista;http://www.idealista.com/38024655;"28004";Madrid;Centro;Malasaña-Universidad;"2000";"91";"2017-11-01"
idealista;http://www.idealista.com/38024828;"28020";Madrid;Tetuán;Cuatro Caminos;"695";"92";"2017-11-01"
idealista;http://www.idealista.com/38025110;"28004";Madrid;Centro;Malasaña-Universidad;"10000";"245";"2017-11-01"
idealista;http://www.idealista.com/38025126;"28703";San Sebastián de los Reyes;Vega de la Moraleja;;"13000";"1800";"2017-11-01"
idealista;http://www.idealista.com/38025378;"28500";Arganda;Zona Industrial;;"1250";"450";"2017-11-01"
idealista;http://www.idealista.com/38025409;"28500";Arganda;Zona Industrial;;"1950";"905";"2017-11-01"
idealista;http://www.idealista.com/38025493;"28035";Madrid;Fuencarral;Peñagrande;"575";"60";"2017-11-01"
idealista;http://www.idealista.com/38025873;"28010";Madrid;Chamberí;Trafalgar;"690";"30";"2017-11-01"
idealista;http://www.idealista.com/38026305;"28027";Madrid;Ciudad Lineal;Quintana;"490";"60";"2017-11-01"
idealista;http://www.idealista.com/38026421;"28045";Madrid;Arganzuela;Palos de Moguer;"1300";"80";"2017-11-01"
idealista;http://www.idealista.com/38026783;"28223";Pozuelo de Alarcón;Urbanizaciones;Monteclaro;"1200";"70";"2017-11-01"
idealista;http://www.idealista.com/38026829;"28609";Sevilla la Nueva;;;"750";"60";"2017-11-01"
idealista;http://www.idealista.com/38026990;"28110";Algete;;;"1600";"285";"2017-11-01"
idealista;http://www.idealista.com/38027808;"28770";Colmenar Viejo;Centro;;"1000";"200";"2017-11-01"
idealista;http://www.idealista.com/38027914;"28033";Madrid;Hortaleza;Pinar del Rey;"2200";"120";"2017-11-01"
idealista;http://www.idealista.com/38037272;"28034";Madrid;Fuencarral;La Paz;"700";"90";"2017-11-01"
idealista;http://www.idealista.com/38037517;"28440";Guadarrama;;;"850";"107";"2017-11-01"
idealista;http://www.idealista.com/38037888;"28021";Madrid;Villaverde;San Andrés;"650";"160";"2017-11-01"
idealista;http://www.idealista.com/38038403;"28770";Colmenar Viejo;Centro;;"650";"69";"2017-11-01"
idealista;http://www.idealista.com/38038991;"28004";Madrid;Centro;Chueca-Justicia;"2800";"20";"2017-11-01"
idealista;http://www.idealista.com/38039091;"28003";Madrid;Chamberí;Vallehermoso;"1000";"90";"2017-11-01"
idealista;http://www.idealista.com/38039213;"28200";San Lorenzo de el Escorial;Centro - Casco Histórico;;"800";"44";"2017-11-01"
idealista;http://www.idealista.com/38039519;"28703";San Sebastián de los Reyes;Vega de la Moraleja;;"14000";"1600";"2017-11-01"
idealista;http://www.idealista.com/38040183;"28220";Majadahonda;Casco Antiguo;;"700";"40";"2017-11-01"
idealista;http://www.idealista.com/38040344;"28036";Madrid;Chamartín;Nueva España;"8000";"420";"2017-11-01"
idealista;http://www.idealista.com/38040545;"28901";Getafe;San Isidro;;"1700";"274";"2017-11-01"
idealista;http://www.idealista.com/38040569;"28008";Madrid;Moncloa;Argüelles;"2200";"115";"2017-11-01"
idealista;http://www.idealista.com/38040661;"28904";Getafe;La Alhóndiga;;"650";"100";"2017-11-01"
idealista;http://www.idealista.com/38040800;"28005";Madrid;Centro;Lavapiés-Embajadores;"1600";"120";"2017-11-01"
idealista;http://www.idealista.com/38040837;"28004";Madrid;Centro;Chueca-Justicia;"1700";"40";"2017-11-01"
idealista;http://www.idealista.com/38040989;"28036";Madrid;Chamartín;Nueva España;"6000";"368";"2017-11-01"
idealista;http://www.idealista.com/38041290;"28010";Madrid;Chamberí;Almagro;"18000";"1249";"2017-11-01"
idealista;http://www.idealista.com/38041761;"28043";Madrid;Hortaleza;Canillas;"850";"85";"2017-11-01"
idealista;http://www.idealista.com/38042528;"28945";Fuenlabrada;La Avanzada - La Cueva;;"1000";"170";"2017-11-01"
idealista;http://www.idealista.com/38042608;"28033";Madrid;Hortaleza;Pinar del Rey;"2200";"120";"2017-11-01"
idealista;http://www.idealista.com/38043189;"28001";Madrid;Salamanca;Recoletos;"9900";"252";"2017-11-01"
idealista;http://www.idealista.com/38043216;"28821";Coslada;Coslada Pueblo;;"850";"140";"2017-11-01"
idealista;http://www.idealista.com/38043816;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"420";"20";"2017-11-01"
idealista;http://www.idealista.com/38049147;"28053";Madrid;Puente de Vallecas;San Diego;"750";"132";"2017-11-01"
idealista;http://www.idealista.com/38049686;"28100";Alcobendas;Norte;;"1300";"70";"2017-11-01"
idealista;http://www.idealista.com/38050209;"28350";Ciempozuelos;Casco Antiguo sur;;"450";"110";"2017-11-01"
idealista;http://www.idealista.com/38050563;"28014";Madrid;Centro;Huertas-Cortes;"6000";"200";"2017-11-01"
idealista;http://www.idealista.com/38051628;"28180";Torrelaguna;;;"2200";"60";"2017-11-01"
idealista;http://www.idealista.com/38052716;"28054";Madrid;Carabanchel;Pau de Carabanchel;"1850";"260";"2017-11-01"
idealista;http://www.idealista.com/38053651;"28923";Alcorcón;Centro;Zona Centro Joven;"1900";"270";"2017-11-01"
idealista;http://www.idealista.com/38053816;"28902";Getafe;Getafe Centro;;"4000";"690";"2017-11-01"
idealista;http://www.idealista.com/38053836;"28016";Madrid;Chamartín;Bernabéu-Hispanoamérica;"3900";"190";"2017-11-01"
idealista;http://www.idealista.com/38054222;"28027";Madrid;Ciudad Lineal;Quintana;"1200";"125";"2017-11-01"
idealista;http://www.idealista.com/38055283;"28814";Daganzo de Arriba;;;"715";"95";"2017-11-01"
idealista;http://www.idealista.com/38056676;"28009";Madrid;Retiro;Niño Jesús;"2000";"205";"2017-11-01"
idealista;http://www.idealista.com/38056689;"28039";Madrid;Tetuán;Berruguete;"1500";"350";"2017-11-01"
idealista;http://www.idealista.com/38057528;"28050";Madrid;Hortaleza;Sanchinarro;"1800";"100";"2017-11-01"
idealista;http://www.idealista.com/38057872;"28660";Boadilla del Monte;Casco Antiguo;;"1500";"238";"2017-11-01"
idealista;http://www.idealista.com/38058064;"28033";Madrid;Hortaleza;Pinar del Rey;"350";"24";"2017-11-01"
idealista;http://www.idealista.com/38058678;"28009";Madrid;Retiro;Ibiza;"900";"110";"2017-11-01"
idealista;http://www.idealista.com/38058832;"28100";Alcobendas;Alcobendas Centro;;"2500";"180";"2017-11-01"
idealista;http://www.idealista.com/38058844;"28013";Madrid;Centro;Palacio;"18500";"300";"2017-11-01"
idealista;http://www.idealista.com/38058852;"28902";Getafe;Getafe Centro;;"820";"130";"2017-11-01"
idealista;http://www.idealista.com/38059005;"28004";Madrid;Centro;Chueca-Justicia;"35000";"750";"2017-11-01"
idealista;http://www.idealista.com/38059209;"28014";Madrid;Retiro;Jerónimos;"5300";"205";"2017-11-01"
idealista;http://www.idealista.com/38059801;"28945";Fuenlabrada;La Avanzada - La Cueva;;"500";"90";"2017-11-01"
