"PORTAL";"URL_ANUNCIO";"COD_POSTAL";"MUNICIPIO";"DISTRITO";"BARRIO";"PRECIO";"M2";"FECHA_PROCESADO"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/37531152;"28921";Alcorcón;Centro;Zona Renfe;"220";"40";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37533299;"28015";Madrid;Centro;Malasaña-Universidad;"3500";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37535045;"28012";Madrid;Centro;Lavapiés-Embajadores;"7300";"425";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37564686;"28012";Madrid;Centro;Lavapiés-Embajadores;"2500";"240";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37564689;"28005";Madrid;Centro;Lavapiés-Embajadores;"1000";"243";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/fuenlabrada/centro/37565196;"28943";Fuenlabrada;Centro;;"1500";"240";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37565692;"28005";Madrid;Centro;Palacio;"1600";"107";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/37571518;"28923";Alcorcón;Centro;Zona Centro Joven;"500";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/fuenlabrada/centro/37573327;"28945";Fuenlabrada;Centro;;"2500";"180";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37576788;"28014";Madrid;Centro;Huertas-Cortes;"6000";"505";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37580472;"28005";Madrid;Centro;Palacio;"1300";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37586892;"28004";Madrid;Centro;Chueca-Justicia;"2600";"105";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37587123;"28012";Madrid;Centro;Lavapiés-Embajadores;"2000";"237";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37591232;"28005";Madrid;Centro;Palacio;"3500";"190";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38060044;"28923";Alcorcón;Centro;Zona Centro Joven;"400";"38";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38067157;"28004";Madrid;Centro;Malasaña-Universidad;"1000";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38067778;"28004";Madrid;Centro;Chueca-Justicia;"6900";"170";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/fuenlabrada/centro/38067806;"28944";Fuenlabrada;Centro;;"750";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38072335;"28004";Madrid;Centro;Chueca-Justicia;"2230";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/valdemoro/centro/38075639;"28342";Valdemoro;Centro;;"1300";"78";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38079889;"28012";Madrid;Centro;Lavapiés-Embajadores;"600";"35";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38080010;"28004";Madrid;Centro;Chueca-Justicia;"15000";"155";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38080379;"28004";Madrid;Centro;Chueca-Justicia;"15000";"156";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38081084;"28004";Madrid;Centro;Chueca-Justicia;"15000";"155";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/colmenar-viejo/centro/38084424;"28770";Colmenar Viejo;Centro;;"450";"75";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/colmenar-viejo/centro/38084463;"28770";Colmenar Viejo;Centro;;"290";"45";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/38085323;"28912";Leganés;Centro;Batallas;"500";"62";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/arganda/centro/38089115;"28500";Arganda;Centro;;"2900";"390";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/38091943;"28911";Leganés;Centro;Casco Antiguo;"2000";"140";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/colmenar-viejo/centro/38106298;"28770";Colmenar Viejo;Centro;;"600";"45";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38109077;"28005";Madrid;Centro;Palacio;"3500";"210";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38109404;"28004";Madrid;Centro;Chueca-Justicia;"15000";"160";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38121846;"28004";Madrid;Centro;Chueca-Justicia;"16000";"430";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38123108;"28005";Madrid;Centro;Palacio;"3560";"190";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38126848;"28015";Madrid;Centro;Malasaña-Universidad;"1100";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38127623;"28004";Madrid;Centro;Chueca-Justicia;"2300";"250";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38128366;"28012";Madrid;Centro;Lavapiés-Embajadores;"600";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38129668;"28005";Madrid;Centro;Lavapiés-Embajadores;"3000";"270";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/aranjuez/centro/38136355;"28300";Aranjuez;Centro;;"500";"140";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38136651;"28004";Madrid;Centro;Chueca-Justicia;"2200";"130";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38139908;"28015";Madrid;Centro;Malasaña-Universidad;"1600";"101";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38139922;"28004";Madrid;Centro;Chueca-Justicia;"3200";"134";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38139941;"28005";Madrid;Centro;Palacio;"1500";"103";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38141567;"28004";Madrid;Centro;Chueca-Justicia;"5600";"302";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37970876;"28013";Madrid;Centro;Palacio;"4000";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/arganda/centro/37974480;"28500";Arganda;Centro;;"950";"107";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/37980109;"28912";Leganés;Centro;Casco Antiguo;"350";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37980885;"28012";Madrid;Centro;Lavapiés-Embajadores;"3800";"236";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/valdemoro/centro/37985729;"28343";Valdemoro;Centro;;"700";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/valdemoro/centro/37985748;"28342";Valdemoro;Centro;;"650";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/arganda/centro/37990139;"28500";Arganda;Centro;;"600";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37991254;"28004";Madrid;Centro;Chueca-Justicia;"1700";"25";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37992460;"28014";Madrid;Centro;Huertas-Cortes;"6000";"500";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37996007;"28013";Madrid;Centro;Palacio;"8500";"307";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/37996633;"28004";Madrid;Centro;Malasaña-Universidad;"3600";"160";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/37997629;"28911";Leganés;Centro;Vírgenes;"700";"115";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/villaviciosa-de-odón/centro/37998500;"28670";Villaviciosa de Odón;Centro;;"800";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38002849;"28014";Madrid;Centro;Huertas-Cortes;"1900";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38004331;"28004";Madrid;Centro;Chueca-Justicia;"52000";"757";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38004698;"28005";Madrid;Centro;Palacio;"2100";"70";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/arganda/centro/38004723;"28500";Arganda;Centro;;"700";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38005029;"28013";Madrid;Centro;Sol;"4500";"55";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38020275;"28923";Alcorcón;Centro;Zona Centro Joven;"650";"114";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38021463;"28014";Madrid;Centro;Huertas-Cortes;"2100";"130";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38022836;"28014";Madrid;Centro;Huertas-Cortes;"2400";"98";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38024160;"28004";Madrid;Centro;Chueca-Justicia;"3900";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38024655;"28004";Madrid;Centro;Malasaña-Universidad;"2000";"91";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38025110;"28004";Madrid;Centro;Malasaña-Universidad;"10000";"245";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/colmenar-viejo/centro/38027808;"28770";Colmenar Viejo;Centro;;"1000";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/colmenar-viejo/centro/38038403;"28770";Colmenar Viejo;Centro;;"650";"69";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38038991;"28004";Madrid;Centro;Chueca-Justicia;"2800";"20";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38040800;"28005";Madrid;Centro;Lavapiés-Embajadores;"1600";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38040837;"28004";Madrid;Centro;Chueca-Justicia;"1700";"40";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38050563;"28014";Madrid;Centro;Huertas-Cortes;"6000";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/móstoles/centro/38314432;"28931";Móstoles;Centro;;"850";"93";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38315575;"28013";Madrid;Centro;Palacio;"1100";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38317088;"28005";Madrid;Centro;Palacio;"1800";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38318183;"28004";Madrid;Centro;Chueca-Justicia;"1500";"67";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/colmenar-viejo/centro/38321610;"28770";Colmenar Viejo;Centro;;"8000";"1111";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38321769;"28013";Madrid;Centro;Sol;"4300";"300";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38330380;"28012";Madrid;Centro;Lavapiés-Embajadores;"700";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38330592;"28004";Madrid;Centro;Chueca-Justicia;"7000";"96";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38331933;"28004";Madrid;Centro;Chueca-Justicia;"2600";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/fuenlabrada/centro/38332808;"28944";Fuenlabrada;Centro;;"750";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38336901;"28004";Madrid;Centro;Malasaña-Universidad;"1600";"70";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38337920;"28012";Madrid;Centro;Lavapiés-Embajadores;"650";"68";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38340073;"28015";Madrid;Centro;Malasaña-Universidad;"2200";"140";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38340653;"28004";Madrid;Centro;Chueca-Justicia;"4250";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38342951;"28922";Alcorcón;Centro;Parque Mayor;"500";"75";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38348882;"28004";Madrid;Centro;Chueca-Justicia;"2200";"75";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/aranjuez/centro/38349417;"28300";Aranjuez;Centro;;"2000";"270";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38232637;"28004";Madrid;Centro;Malasaña-Universidad;"2200";"130";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38236699;"28012";Madrid;Centro;Huertas-Cortes;"3000";"217";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38244672;"28013";Madrid;Centro;Sol;"8000";"104";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38248154;"28004";Madrid;Centro;Chueca-Justicia;"2200";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38251889;"28005";Madrid;Centro;Palacio;"5000";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38265331;"28004";Madrid;Centro;Chueca-Justicia;"6000";"75";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38265869;"28005";Madrid;Centro;Palacio;"2400";"231";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/villaviciosa-de-odón/centro/38265913;"28670";Villaviciosa de Odón;Centro;;"750";"70";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38267427;"28012";Madrid;Centro;Huertas-Cortes;"4500";"450";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/móstoles/centro/38268585;"28931";Móstoles;Centro;;"2500";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38277081;"28921";Alcorcón;Centro;Zona Renfe;"990";"115";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38280230;"28013";Madrid;Centro;Sol;"2500";"170";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38280901;"28004";Madrid;Centro;Chueca-Justicia;"8000";"275";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38297393;"28005";Madrid;Centro;Lavapiés-Embajadores;"300";"17";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38299667;"28005";Madrid;Centro;Palacio;"1300";"85";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38301450;"28004";Madrid;Centro;Chueca-Justicia;"5000";"61";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/móstoles/centro/38303159;"28931";Móstoles;Centro;;"900";"55";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/colmenar-viejo/centro/38143454;"28770";Colmenar Viejo;Centro;;"700";"150";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38143957;"28012";Madrid;Centro;Lavapiés-Embajadores;"2400";"384";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38144026;"28013";Madrid;Centro;Sol;"5500";"411";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38144035;"28005";Madrid;Centro;Palacio;"5000";"310";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38144053;"28015";Madrid;Centro;Malasaña-Universidad;"1600";"101";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/fuenlabrada/centro/38144151;"28944";Fuenlabrada;Centro;;"580";"78";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/villaviciosa-de-odón/centro/38153705;"28670";Villaviciosa de Odón;Centro;;"550";"70";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38154380;"28004";Madrid;Centro;Chueca-Justicia;"5800";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38157330;"28005";Madrid;Centro;Palacio;"1300";"85";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38170594;"28013";Madrid;Centro;Palacio;"2600";"153";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38170628;"28921";Alcorcón;Centro;Casco Antiguo;"6000";"750";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/38185218;"28911";Leganés;Centro;Casco Antiguo;"1200";"340";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38187578;"28004";Madrid;Centro;Chueca-Justicia;"3500";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/villaviciosa-de-odón/centro/38193013;"28670";Villaviciosa de Odón;Centro;;"449";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38194481;"28004";Madrid;Centro;Chueca-Justicia;"1200";"38";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38194509;"28004";Madrid;Centro;Malasaña-Universidad;"2300";"250";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/38195670;"28911";Leganés;Centro;Casco Antiguo;"1000";"130";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/móstoles/centro/38215314;"28937";Móstoles;Centro;;"390";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38220363;"28004";Madrid;Centro;Malasaña-Universidad;"2400";"158";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38221986;"28921";Alcorcón;Centro;Casco Antiguo;"400";"53";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38224646;"28013";Madrid;Centro;Palacio;"2400";"146";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38225776;"28015";Madrid;Centro;Malasaña-Universidad;"6500";"536";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38226927;"28923";Alcorcón;Centro;Zona Centro Joven;"500";"40";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38229446;"28004";Madrid;Centro;Malasaña-Universidad;"2500";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38058844;"28013";Madrid;Centro;Palacio;"18500";"300";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38059005;"28004";Madrid;Centro;Chueca-Justicia;"35000";"750";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38506792;"28005";Madrid;Centro;Lavapiés-Embajadores;"1000";"243";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38507037;"28013";Madrid;Centro;Sol;"1600";"110";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38508376;"28005";Madrid;Centro;Palacio;"800";"70";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38511907;"28004";Madrid;Centro;Chueca-Justicia;"1600";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38515285;"28004";Madrid;Centro;Malasaña-Universidad;"900";"65";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38516868;"28005";Madrid;Centro;Palacio;"7450";"315";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38520389;"28005";Madrid;Centro;Palacio;"7450";"316";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38522559;"28012";Madrid;Centro;Lavapiés-Embajadores;"6500";"126";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38523149;"28012";Madrid;Centro;Lavapiés-Embajadores;"6500";"169";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38529372;"28012";Madrid;Centro;Sol;"3000";"160";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38530277;"28005";Madrid;Centro;Palacio;"7450";"315";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38531441;"28012";Madrid;Centro;Huertas-Cortes;"5500";"190";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/móstoles/centro/38532578;"28931";Móstoles;Centro;;"1300";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38534696;"28013";Madrid;Centro;Palacio;"8500";"306";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38534744;"28013";Madrid;Centro;Sol;"2300";"95";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38436479;"28015";Madrid;Centro;Malasaña-Universidad;"1000";"30";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38440006;"28005";Madrid;Centro;Palacio;"3560";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38441696;"28013";Madrid;Centro;Sol;"1540";"110";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/38443949;"28918";Leganés;Centro;Batallas;"450";"50";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38448656;"28005";Madrid;Centro;Palacio;"7450";"315";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/38449173;"28911";Leganés;Centro;Descubridores-Escritores;"500";"63";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38453380;"28921";Alcorcón;Centro;Zona Renfe;"500";"40";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38455386;"28004";Madrid;Centro;Chueca-Justicia;"2000";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38455912;"28014";Madrid;Centro;Huertas-Cortes;"2100";"130";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38457795;"28012";Madrid;Centro;Lavapiés-Embajadores;"1600";"160";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38457868;"28004";Madrid;Centro;Chueca-Justicia;"4500";"110";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38458449;"28015";Madrid;Centro;Malasaña-Universidad;"9200";"430";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38459079;"28004";Madrid;Centro;Malasaña-Universidad;"3200";"78";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38461788;"28014";Madrid;Centro;Huertas-Cortes;"2050";"127";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38462308;"28922";Alcorcón;Centro;Parque Mayor;"4500";"300";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38462376;"28922";Alcorcón;Centro;Parque Mayor;"900";"90";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38462575;"28921";Alcorcón;Centro;Zona Renfe;"400";"35";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/arganda/centro/38462633;"28500";Arganda;Centro;;"650";"75";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38468567;"28005";Madrid;Centro;Lavapiés-Embajadores;"3000";"280";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/arganda/centro/38471618;"28500";Arganda;Centro;;"420";"45";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38473983;"28004";Madrid;Centro;Chueca-Justicia;"2800";"108";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/móstoles/centro/38474140;"28938";Móstoles;Centro;;"700";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38475782;"28004";Madrid;Centro;Chueca-Justicia;"2200";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38478262;"28012";Madrid;Centro;Lavapiés-Embajadores;"825";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38478477;"28004";Madrid;Centro;Chueca-Justicia;"6500";"297";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38484591;"28004";Madrid;Centro;Chueca-Justicia;"2000";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/villanueva-del-pardillo/centro/38484766;"28229";Villanueva del Pardillo;Centro;;"1500";"240";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/móstoles/centro/38362020;"28934";Móstoles;Centro;;"650";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/colmenar-viejo/centro/38367240;"28770";Colmenar Viejo;Centro;;"1089";"75";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38367491;"28012";Madrid;Centro;Sol;"58333";"829";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38369525;"28012";Madrid;Centro;Lavapiés-Embajadores;"10000";"979";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38378933;"28004";Madrid;Centro;Chueca-Justicia;"2000";"152";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38389396;"28004";Madrid;Centro;Chueca-Justicia;"4584";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38391417;"28013";Madrid;Centro;Palacio;"8000";"360";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38391455;"28921";Alcorcón;Centro;Zona Centro Joven;"800";"100";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38400261;"28005";Madrid;Centro;Palacio;"2400";"280";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38401500;"28005";Madrid;Centro;Palacio;"5250";"177";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/san-fernando-de-henares/centro/38401836;"28830";San Fernando de Henares;Centro;;"1500";"145";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38402792;"28012";Madrid;Centro;Lavapiés-Embajadores;"1500";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/arganda/centro/38422779;"28500";Arganda;Centro;;"850";"150";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38426559;"28921";Alcorcón;Centro;Casco Antiguo;"400";"30";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38426722;"28004";Madrid;Centro;Malasaña-Universidad;"13000";"40";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38426933;"28005";Madrid;Centro;Palacio;"6500";"560";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/38436194;"28911";Leganés;Centro;Casco Antiguo;"1250";"88";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/móstoles/centro/38303242;"28937";Móstoles;Centro;;"700";"80";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/colmenar-viejo/centro/38312562;"28770";Colmenar Viejo;Centro;;"650";"120";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/leganés/centro/38312569;"28911";Leganés;Centro;Casco Antiguo;"550";"60";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38314396;"28012";Madrid;Centro;Lavapiés-Embajadores;"1000";"160";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38623322;"28005";Madrid;Centro;Sol;"4800";"200";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38636434;"28004";Madrid;Centro;Chueca-Justicia;"2000";"75";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/alcorcón/centro/38637670;"28921";Alcorcón;Centro;Casco Antiguo;"1500";"122";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/madrid/centro/38637992;"28004";Madrid;Centro;Malasaña-Universidad;"875";"45";"2017-11-01"
fotocasa;http://www.fotocasa.es/es/villaviciosa-de-odón/centro/38638775;"28670";Villaviciosa de Odón;Centro;;"1150";"170";"2017-11-01"
